,Ticker,Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,CategoryName,SponsorId,SponsorName,IsManagedDistribution,Price,PriceChange,NAV,NAVPublished,Cusip,Name,LastUpdated,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
203,VBF,-0.06,5.17,5.18,0.07,5.93,15,Morningstar US CEF Investment Grade,61,"Invesco Advisers, Inc",FALSE,16.23,0.02,16.24,2024-06-20T00:00:00,46132L107,Invesco Bond,2024-06-20T00:00:00,XVBFX,Fixed Income - Taxable-Investment Grade,,185.321,0.001,Monthly,0.41845,0.07,20,5.8335,,17.24,0.57,,185.436,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.24,-2.44,1.5,2.37,-0.23,5.63,,,11.04,339490,,,96.9046,,,,15.20151,-4.62235,2.3,2.48,2.13,2024-06-20T00:00:00,1970-10-28T00:00:00,10/28/1970,25920000,2024-05-15T00:00:00
204,VCV,-9.63,6.85,7.58,0.0366,4.61,22,Morningstar US CEF Municipal-CA,61,"Invesco Advisers, Inc",FALSE,10.23,-0.13,11.32,2024-06-20T00:00:00,46132H106,Invesco CA Value,2024-06-20T00:00:00,XVCVX,Fixed Income - Municipal-Municipal - CA,37.71,489.92,-0.039,Monthly,0.19471,0.0366,15,4.9248,,21.23,3.84,,870.381,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.19,-5.51,0.43,0.01,-2.3,4.65,,,11.96,1157970,6.51,,93.4746,,11.08,8.4,9.47859,-13.7783,2.3,1.13,1.83,2024-06-20T00:00:00,1993-04-30T00:00:00,4/30/1993,736128000,2024-05-15T00:00:00
205,IHTA,-3.55,5.03,5.21,0.033,9.06,14,Morningstar US CEF High Yield,61,"Invesco Advisers, Inc",FALSE,7.6,0.03,7.88,2024-06-20T00:00:00,46136K105,Invesco High Income 2024 Target Term,2024-06-20T00:00:00,XHTAX,Fixed Income - Taxable-High Yield,25.65,66.777,,Monthly,0.17321,0.033,10,3.9024,,9.2,4.11,,93.128,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,-1.75,-2.79,0.35,0.22,7.92,12.93,,,13.94,309160,,,82.9551,,,,7.16701,-7.75639,2.04,2.71,1.87,2024-06-20T00:00:00,2017-12-04T00:00:00,12/4/2017,1512345600,2024-05-15T00:00:00
206,VLT,-7.48,10.17,11,0.0964,11.17,14,Morningstar US CEF High Yield,61,"Invesco Advisers, Inc",FALSE,10.52,-0.03,11.37,2024-06-20T00:00:00,46131F101,Invesco High Income II,2024-06-20T00:00:00,XVLTX,Fixed Income - Taxable-High Yield,29.25,68.359,-0.029,Monthly,0.35933,0.0964,60,6.6831,,8.72,4,,104.433,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,0.23,-0.03,2.86,3.62,1.52,5.89,,,15.3,173640,,,95.5644,,,,10.34861,-8.93073,0.94,-0.24,0.59,2024-06-20T00:00:00,1989-04-28T00:00:00,4/28/1989,609724800,2024-06-18T00:00:00
207,VMO,-8.76,6.84,7.5,0.0385,4,21,Morningstar US CEF Municipal,61,"Invesco Advisers, Inc",FALSE,10,-0.01,10.96,2024-06-20T00:00:00,46132C107,Invesco Muni Opp,2024-06-20T00:00:00,XVMOX,Fixed Income - Municipal-Municipal,37.51,674.407,-0.012,Monthly,0.20224,0.0385,15,4.952,,20.77,3.68,,1182.837,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.93,-6.11,0.06,0.58,-2.21,3.68,,,8.88,2042340,6.23,,97.262,,12.86,8.75,9.2771,-13.18366,2.49,1.43,2.09,2024-06-20T00:00:00,1992-04-24T00:00:00,4/24/1992,704073600,2024-05-15T00:00:00
208,VKQ,-9.74,6.86,7.6,0.0391,4.15,21,Morningstar US CEF Municipal,61,"Invesco Advisers, Inc",FALSE,9.92,-0.08,10.99,2024-06-20T00:00:00,46131J103,Invesco Municipal,2024-06-20T00:00:00,XVKQX,Fixed Income - Municipal-Municipal,32.98,548.928,-0.006,Monthly,0.20778,0.0391,15,4.9701,,20.42,3.34,,907.366,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.88,-6.31,0.1,0.29,-2.08,4.17,,,8.86,1555190,6.27,,97.3204,,11.79,8.59,9.28123,-13.4979,2.24,1.07,1.73,2024-06-20T00:00:00,1991-09-27T00:00:00,9/27/1991,685929600,2024-05-15T00:00:00
209,OIA,-2.57,5.44,5.58,0.0291,4.73,21,Morningstar US CEF Municipal,61,"Invesco Advisers, Inc",FALSE,6.255,-0.02,6.42,2024-06-20T00:00:00,46132X101,Invesco Municipal Inc Opp I,2024-06-20T00:00:00,XOIAX,Fixed Income - Municipal-Municipal,31.52,298.015,0.019,Monthly,0.12482,0.0291,10,5.9988,,23.01,2.76,,446.676,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-2.73,-3.18,1.04,1.68,-0.91,2.28,,,9.25,1110240,13.74,,85.8835,,,,6.17817,-0.51819,-0.87,-1.39,-1.38,2024-06-20T00:00:00,1988-09-19T00:00:00,9/19/1988,590630400,2024-05-15T00:00:00
210,VPV,-6.66,6.84,7.32,0.0325,2.8,24,Morningstar US CEF Municipal-Single State,61,"Invesco Advisers, Inc",FALSE,10.93,-0.07,11.71,2024-06-20T00:00:00,46132K109,Invesco PA Value,2024-06-20T00:00:00,XVPVX,Fixed Income - Municipal-Municipal - Single-State,35.99,260.457,0.126,Monthly,0.17401,0.0325,15,4.9527,,19.71,3.68,,435.924,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.81,-3.84,0.09,0.41,-1.9,5.33,,,9.28,448190,2.72,,95.9056,,11.11,7.91,9.82155,-13.96455,3.63,2.25,2.99,2024-06-20T00:00:00,1993-04-30T00:00:00,4/30/1993,736128000,2024-05-15T00:00:00
211,IQI,-9.97,6.86,7.63,0.0403,4.07,21,Morningstar US CEF Municipal,61,"Invesco Advisers, Inc",FALSE,9.93,-0.03,11.03,2024-06-20T00:00:00,46133G107,Invesco Quality Municipal Income Trust,2024-06-20T00:00:00,XIQIX,Fixed Income - Municipal-Municipal,33.03,525.136,0.026,Monthly,0.21054,0.0403,15,4.9726,,19.69,3.14,,870.984,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.98,-5.69,-0.03,0.16,-2.29,3.59,,,8.46,1422020,4.42,,94.8288,,11.49,8.68,9.29918,-13.71165,2.54,1.53,2.15,2024-06-20T00:00:00,1992-09-29T00:00:00,9/29/1992,717724800,2024-05-15T00:00:00
212,VVR,6.72,12.84,12.03,0.043,13.54,19,Morningstar US CEF Senior Loans,61,"Invesco Advisers, Inc",FALSE,4.29,0,4.02,2024-06-20T00:00:00,46131H107,Invesco Senior Income,2024-06-20T00:00:00,XVVRX,Fixed Income - Taxable-Senior Loans,33.27,656.801,-0.044,Monthly,0.21312,0.043,10,,,3.95,5.2,,922.28,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,6.31,11.07,5.59,9.94,4.12,7.32,,,29.56,6790940,,,,,,,4.06634,-0.58961,1.6,0.81,1.29,2024-06-20T00:00:00,1998-06-24T00:00:00,6/24/1998,898646400,2024-06-18T00:00:00
213,VGM,-10.16,6.85,7.62,0.0388,4.28,21,Morningstar US CEF Municipal,61,"Invesco Advisers, Inc",FALSE,10.17,-0.07,11.32,2024-06-20T00:00:00,46131M106,Invesco Tr Inv Gr Muni,2024-06-20T00:00:00,XVGMX,Fixed Income - Municipal-Municipal,35.97,551.539,-0.018,Monthly,0.20671,0.0388,15,4.8835,,20.81,3.49,,958.738,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.95,-6.66,0.05,0.18,-1.95,1.75,,,7.04,1562340,6.28,,97.555,,12,8.54,9.52008,-13.75683,2.45,1.44,2.08,2024-06-20T00:00:00,1992-01-24T00:00:00,1/24/1992,696211200,2024-05-15T00:00:00
214,VTN,-6.45,6.84,7.32,0.0394,2.37,23,Morningstar US CEF Municipal-NY,61,"Invesco Advisers, Inc",FALSE,11.235,-0.08,12.01,2024-06-20T00:00:00,46131T101,Invesco Tr Inv Gr NY,2024-06-20T00:00:00,XVTNX,Fixed Income - Municipal-Municipal - NY,36.13,218.833,0.01,Monthly,0.19369,0.0394,15,4.8667,,21.76,3.44,,366.241,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.5,-2.88,-0.26,0.4,-2.74,6.01,,,13.06,518520,9.24,,94.2682,,11.55,8.67,10.16724,-13.36538,2.64,1.74,2.2,2024-06-20T00:00:00,1992-03-27T00:00:00,3/27/1992,701654400,2024-05-15T00:00:00
215,IIM,-10.1,6.87,7.65,0.0496,3.89,21,Morningstar US CEF Municipal,61,"Invesco Advisers, Inc",FALSE,12.1,0,13.46,2024-06-20T00:00:00,46132P108,Invesco Value Muni Income,2024-06-20T00:00:00,XIIMX,Fixed Income - Municipal-Municipal,32.79,569.528,-0.011,Monthly,0.25276,0.0496,15,5.0192,,19.17,3.18,,942.614,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.65,-5.18,0.18,0.6,-2.2,3.75,,,8.22,1376550,4.76,,94.8551,,11.31,8.48,11.4954,-12.81796,1.87,1.29,1.93,2024-06-20T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2024-05-15T00:00:00
216,JOF,-19.9,2.82,3.53,0.2655,18.29,1,Morningstar US CEF Asia Equity,78,Nomura Asset Management Co Ltd,FALSE,7.529,0,9.4,2024-06-20T00:00:00,47109U104,Japan Smaller Cap Fund,2024-06-20T00:00:00,XXJOFXX,Equity-Asia Equity,0,213.326,,Annually,0.05392,0.2655,12,,,,1.28,,266.339,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.47,-1.39,3.7,3.58,2.7,2.77,,,13.7,425350,,,,,,,7.45401,-17.74959,-1.57,-1.74,-2.25,2024-06-20T00:00:00,1990-03-21T00:00:00,3/21/1990,637977600,2023-12-18T00:00:00
217,BTO,-2.01,9.51,9.71,0.65,36.71,8,Morningstar US CEF Sector Equity,62,John Hancock,TRUE,26.79,-0.27,27.34,2024-06-20T00:00:00,409735206,JHancock Financial Opportunities,2024-06-20T00:00:00,XBTOX,Equity-Sector Equity,18.85,527.404,0,Quarterly,0.19271,0.65,20,5.6765,,,2.96,,663.232,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,-2.71,-5.7,6.34,5.93,-3.58,-4.57,,,19.04,540570,,,,,38.99,,27.9465,2.35293,-1.18,-0.68,-0.95,2024-06-20T00:00:00,1994-08-18T00:00:00,8/18/1994,777168000,2024-06-13T00:00:00
218,JHS,-10.25,3.86,4.3,0.1159,4,15,Morningstar US CEF Investment Grade,63,John Hancock Investment Management LLC,FALSE,10.77,0,12,2024-06-20T00:00:00,410123103,JHancock Income Secs,2024-06-20T00:00:00,XJHSX,Fixed Income - Taxable-Investment Grade,39.51,125.434,0,Quarterly,0.17219,0.1159,15.3,5.202,,,4.89,,231.059,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-4.97,-7.04,0.11,-0.1,-0.26,2.6,,,5.66,215980,,,95.7516,,7.4,,10.75687,-8.31128,-1.29,-1.78,-1.37,2024-06-20T00:00:00,1973-02-14T00:00:00,2/14/1973,98496000,2024-06-13T00:00:00
219,JHI,-9.2,6.11,6.73,0.2224,12.7,15,Morningstar US CEF Investment Grade,62,John Hancock,FALSE,13.22,-0.01,14.56,2024-06-20T00:00:00,410142103,JHancock Investors,2024-06-20T00:00:00,XJHIX,Fixed Income - Taxable-Investment Grade,40.57,115.603,0,Quarterly,0.39428,0.2224,21.06,6.0618,,,5.28,,214.221,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-1.22,-3.08,3.56,4.39,2.71,5.49,,,14.47,243300,6.53,,96.6253,,6.17,,12.85679,-9.75844,0.42,-0.49,0.16,2024-06-20T00:00:00,1971-01-29T00:00:00,1/29/1971,33955200,2024-06-13T00:00:00
220,HPI,2.74,9.22,8.97,0.1235,22.6,18,Morningstar US CEF Preferreds,62,John Hancock,FALSE,16.52,-0.19,16.08,2024-06-20T00:00:00,41013W108,JHancock Preferred Income,2024-06-20T00:00:00,XHPIX,Fixed Income - Taxable-Preferreds,37.56,439.184,0,Monthly,0.50868,0.1235,25,5.9994,,,4.37,,684.587,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,0.9,0.97,3.43,1.97,9.03,9.02,,,28.42,612710,,,100.3909,,91.45,,15.51442,1.36163,0.79,0.15,0.5,2024-06-20T00:00:00,2002-08-27T00:00:00,8/27/2002,1030406400,2024-06-13T00:00:00
221,HPF,6.59,9.3,8.73,0.1235,22.57,18,Morningstar US CEF Preferreds,62,John Hancock,FALSE,16.98,-0.06,15.93,2024-06-20T00:00:00,41013X106,JHancock Preferred Income II,2024-06-20T00:00:00,XHPFX,Fixed Income - Taxable-Preferreds,37.61,365.566,0,Monthly,0.51224,0.1235,25,6.0542,,,4.38,,549.66,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.1,2.15,3.64,3.04,8.92,12.59,,,31.46,433710,,,100.3725,,90.07,,15.64071,2.99666,1.42,0.56,1.04,2024-06-20T00:00:00,2002-11-29T00:00:00,11/29/2002,1038528000,2024-06-13T00:00:00
222,HPS,8.51,9.21,8.49,0.11,21.91,18,Morningstar US CEF Preferreds,62,John Hancock,FALSE,15.55,-0.09,14.33,2024-06-20T00:00:00,41021P103,JHancock Preferred Income III,2024-06-20T00:00:00,XHPSX,Fixed Income - Taxable-Preferreds,37.47,496.713,0,Monthly,0.45772,0.11,25,6.0122,,,4.35,,732.043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.24,2.18,3.81,4.8,8.68,14.35,,,26.63,657870,,,100.4908,,86.67,,14.21142,3.90488,1.63,1.29,1.48,2024-06-20T00:00:00,2003-06-18T00:00:00,6/18/2003,1055894400,2024-06-13T00:00:00
223,PDT,-8.53,8.04,8.79,0.0825,22.38,18,Morningstar US CEF Preferreds,62,John Hancock,TRUE,11.26,-0.03,12.31,2024-06-20T00:00:00,41013T105,JHancock Premium Dividend Fund,2024-06-20T00:00:00,XPDTX,Fixed Income - Taxable-Preferreds,38.16,553.826,0,Monthly,0.20928,0.0825,12,5.6232,,,5.06,,979.17,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,3.45,-3.76,5.41,1.02,10.71,11.99,,,13.25,1411730,,,99.3591,,76.11,,10.82607,-7.75273,-0.25,-0.97,-0.67,2024-06-20T00:00:00,1989-12-21T00:00:00,12/21/1989,630201600,2024-06-13T00:00:00
224,HTD,-9.94,7.55,8.38,0.138,20.77,26,Morningstar US CEF US Allocation,63,John Hancock Investment Management LLC,TRUE,19.75,-0.01,21.93,2024-06-20T00:00:00,41013V100,JHancock Tax-Advantaged Dividend Inc,2024-06-20T00:00:00,XHTDX,Hybrid-U.S. Allocation,35.03,699.779,0,Monthly,0.33459,0.138,20,5.5996,,,4.24,,1195.92,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,4.49,2.37,5.24,4.5,11,12.94,,,14.9,875340,,,103.2503,,68.76,,19.12782,-8.85561,-0.44,-0.01,-0.44,2024-06-20T00:00:00,2004-02-27T00:00:00,2/27/2004,1077840000,2024-06-13T00:00:00
225,HEQ,-13.57,8.53,9.87,0.25,15.92,5,Morningstar US CEF Global Equity,62,John Hancock,TRUE,10.13,0.02,11.72,2024-06-20T00:00:00,47804L102,John Hancock Hedged Equity & Income Fund,2024-06-20T00:00:00,XHEQX,Equity-Global Equity,,123.092,,Quarterly,0.18593,0.25,20,,,,1.23,,142.413,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,4.87,2.58,5.89,4.88,5.57,6.24,,,13.26,430860,,,,,,,10.14479,-12.1279,-0.55,-0.35,-0.58,2024-06-20T00:00:00,2011-05-26T00:00:00,5/26/2011,1306368000,2024-06-13T00:00:00
226,KYN,-11.68,7.5,8.49,0.22,32.87,6,Morningstar US CEF MLP,65,Kayne Anderson,FALSE,10.36,0.14,11.73,2024-06-20T00:00:00,486606106,Kayne Anderson Energy Infrastructure,2024-06-20T00:00:00,XKYNX,Equity-MLP,20.09,1752.146,,Quarterly,0.31841,0.22,25,,,,5.5,,2482.621,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,17.35,16.73,1.33,1.62,15.69,18.26,,,38.13,4863390,,,,,6.09,,8.91389,-15.36244,2.22,2.08,2.54,2024-06-20T00:00:00,2004-09-28T00:00:00,9/28/2004,1096329600,2024-04-04T00:00:00
227,KIO,0.3,10.76,10.73,0.1215,21.4,14,Morningstar US CEF High Yield,66,KKR & Co. L.P.,FALSE,13.59,-0.01,13.55,2024-06-20T00:00:00,48249T106,KKR Income Opportunities Fund,2024-06-20T00:00:00,XKIOX,Fixed Income - Taxable-High Yield,35.8,368.567,,Monthly,0.77569,0.1215,20,7.019,,,4.95,,572.365,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,2.43,3.45,5.72,7.85,5.66,11.4,,,34.39,1318780,0.09,,83.5418,,58.49,,12.51731,-5.788,1.88,1.61,1.72,2024-06-20T00:00:00,2013-07-26T00:00:00,7/26/2013,1374796800,2024-06-14T00:00:00
228,KF,-16.18,11.62,13.87,3.31888,2.58,1,Morningstar US CEF Asia Equity,64,JPMorgan Asset Management (Asia Pacific) Limited,FALSE,23.932,-0.02,28.55,2024-06-20T00:00:00,500634209,Korea Fund,2024-06-20T00:00:00,XKFDX,Equity-Asia Equity,5.74,116.744,,Annually,0.04438,3.31888,40,,,,1.46,,139.272,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-10.38,-9.04,4.69,5.23,-4.55,-0.56,,,4.35,116530,,,,,,,22.70976,-15.93932,-0.12,-1.73,-0.63,2024-06-20T00:00:00,1984-08-29T00:00:00,8/29/1984,462585600,2022-12-23T00:00:00
229,LGI,-10.08,6.84,7.6,0.10459,18.35,5,Morningstar US CEF Global Equity,67,Lazard Freres Asset Management,FALSE,16.51,-0.1,18.36,2024-06-20T00:00:00,52106W103,Lazard Global Total Return and Income,2024-06-20T00:00:00,XLGIX,Equity-Global Equity,9.36,214.844,,Monthly,-0.02728,0.10459,20,,,,2.32,,263.593,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,3.11,1.27,9.99,10.76,5.28,10.32,,,22.35,356740,,,,,4.2,3.37,15.19155,-13.22737,1.76,0.92,1.5,2024-06-20T00:00:00,2004-04-28T00:00:00,4/28/2004,1083110400,2024-05-10T00:00:00
230,USA,-4.28,10.27,10.73,0.18,26.16,10,Morningstar US CEF US Equity,6,ALPS Advisors Inc,TRUE,6.71,-0.08,7.01,2024-06-20T00:00:00,530158104,Liberty All-Star Equity,2024-06-20T00:00:00,XUSAX,Equity-U.S. Equity,0.01,1855.906,,Quarterly,0.01784,0.18,10,,,,0.93,,1938.986,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,5.39,3.01,12.88,13.6,7.4,11.01,,,24.34,7782800,,,,,,,6.47031,-1.82291,-1.13,-2.35,-1.32,2024-06-20T00:00:00,1986-10-31T00:00:00,10/31/1986,531100800,2024-04-18T00:00:00
231,ASG,-9.69,8.3,9.2,0.12,17,10,Morningstar US CEF US Equity,6,ALPS Advisors Inc,TRUE,5.22,0.01,5.78,2024-06-20T00:00:00,529900102,Liberty All-Star Growth,2024-06-20T00:00:00,XASGX,Equity-U.S. Equity,0.2,309.121,,Quarterly,-0.0134,0.12,10,,,,1.13,,342.973,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,-2.87,-7.54,10.15,10.42,4.01,3.6,,,10.55,2276930,,,,,,,5.19727,-7.15016,-1.33,-1.15,-1.28,2024-06-20T00:00:00,1986-03-14T00:00:00,3/14/1986,511142400,2024-04-18T00:00:00
232,SCD,-8.44,8.11,8.86,0.113,27.72,25,Morningstar US CEF Global Allocation,50,Franklin Templeton Investments,TRUE,15.3,-0.14,16.71,2024-06-20T00:00:00,50208A102,LMP Capital and Income,2024-06-20T00:00:00,XSCDX,Hybrid-Global Allocation,17.56,262.208,,Monthly,0.02648,0.113,20,,,,2.62,,347.373,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,11.16,12.46,12.35,14.55,8.72,13.1,,,42.04,474560,,,,,4.25,,13.66879,-10.8079,0.8,-1.76,0.04,2024-06-20T00:00:00,2004-02-24T00:00:00,2/24/2004,1077580800,2024-06-21T00:00:00
233,MCN,4.86,10.6,10.11,0.18,10.66,3,Morningstar US CEF Covered Call,68,"Madison Asset Management, LLC",FALSE,7.12,-0.1,6.79,2024-06-20T00:00:00,557437100,Madison Covered Call & Eq Strat,2024-06-20T00:00:00,XMCNX,Equity-Covered-Call Funds,0.01,149.964,,Quarterly,0.06952,0.18,15,,,,1.08,,143.013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,6.14,5.91,11.18,14.05,2.48,-1.46,,,8.26,531740,,,,,,,7.21731,2.8323,0.98,0.85,0.43,2024-06-20T00:00:00,2004-07-28T00:00:00,7/28/2004,1090972800,2024-06-14T00:00:00
234,MEGI,-13.27,10.47,12.08,0.125,2.77,8,Morningstar US CEF Sector Equity,76,New York Life Investment Management LLC,FALSE,12.42,0.11,14.32,2024-06-20T00:00:00,56064Q107,MainStay CBRE Glb Infra Megatr Term,2024-06-20T00:00:00,XMEGI,Equity-Sector Equity,27.08,646.43,,Monthly,0.48475,0.125,20,,,,3.07,,1022.121,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,0.5,5.43,,,7.02,1653900,,,,,,,12.7046,-13.65067,0.2,-0.48,-0.46,2024-06-20T00:00:00,2021-10-27T00:00:00,10/27/2021,1635292800,2024-05-23T00:00:00
235,MMD,-3.36,4.24,4.39,0.06,2.74,21,Morningstar US CEF Municipal,76,New York Life Investment Management LLC,FALSE,16.4,-0.02,16.97,2024-06-20T00:00:00,56064K100,MainStay MacKay DefinedTerm Muni Opp,2024-06-20T00:00:00,XMMDX,Fixed Income - Municipal-Municipal,28.67,457.999,0.24,Monthly,0.183,0.06,20,4.929,,,2.89,,664.428,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,-2.96,-6.15,1,0.23,-1.36,1.53,,,-0.14,741170,,,104.1017,,63.5,,16.21317,-3.24994,-0.05,0.41,0.59,2024-06-20T00:00:00,2012-06-27T00:00:00,6/27/2012,1340755200,2024-06-14T00:00:00
236,MXE,-28.82,2.27,3.18,0.3012,10.53,4,Morningstar US CEF Emerging Market Equity,84,Pichardo Asset Management SA De CV,FALSE,9.46,-0.01,13.29,2024-06-20T00:00:00,592834105,Mexico Equity & Income,2024-06-20T00:00:00,XMXEX,Equity-Emerging Market Equity,,41.626,,Annually,0.14778,0.3012,12,,,0.01,2.13,,58.479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2.69,-2.78,6.19,1.53,-3.48,-5,,,11.25,70180,,,,,,,10.43462,-27.46618,-1.13,-2.3,-2.93,2024-06-20T00:00:00,1990-08-15T00:00:00,8/15/1990,650678400,2023-12-27T00:00:00
237,MXF,-19.83,4.4,5.48,0.22,13.08,4,Morningstar US CEF Emerging Market Equity,59,"Impulsora Del Fondo Mexico, SC",TRUE,16.05,0.07,20.02,2024-06-20T00:00:00,592835102,Mexico Fund,2024-06-20T00:00:00,XXMXFXX,Equity-Emerging Market Equity,,237.088,,Quarterly,0.30386,0.22,12,7.5,,,1.35,,295.733,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,12.65,10.77,12.21,11.01,-3.04,-3.81,,,15.99,334840,,,,,,,17.59904,-19.77047,-0.05,0.68,-0.46,2024-06-20T00:00:00,1981-06-03T00:00:00,6/3/1981,360374400,2024-04-16T00:00:00
238,MCR,-8.69,7.98,8.74,0.04521,8.49,14,Morningstar US CEF High Yield,70,MFS,TRUE,6.209,-0.03,6.8,2024-06-20T00:00:00,552727109,MFS Charter Income,2024-06-20T00:00:00,XMCRX,Fixed Income - Taxable-High Yield,24.8,262.966,,Monthly,0.16396,0.04521,12,4.9864,,,2.7,,382.996,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,-0.09,-2.85,2.9,3.81,0.29,0.01,,,12.02,780570,,,90.3213,,7.89,,6.18891,-8.27187,-0.35,-0.95,-1.14,2024-06-20T00:00:00,1989-07-20T00:00:00,7/20/1989,616896000,2024-06-18T00:00:00
239,MGF,-7.01,7.19,7.73,0.01964,0.46,15,Morningstar US CEF Investment Grade,70,MFS,TRUE,3.05,-0.01,3.28,2024-06-20T00:00:00,552939100,MFS Government Markets Inc,2024-06-20T00:00:00,XMGFX,Fixed Income - Taxable-Investment Grade,,99.4,,Monthly,0.05228,0.01964,10,3.5638,,,0.8,,106.896,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,-3.32,-4.21,-0.37,-0.32,-1.45,-0.3,,,1.12,794810,,,88.7495,,,,3.12603,-5.5995,-1.26,-1.49,-1.39,2024-06-20T00:00:00,1987-05-28T00:00:00,5/28/1987,549158400,2024-06-18T00:00:00
240,CMU,-11.63,4.19,4.74,0.0135,5.02,21,Morningstar US CEF Municipal,70,MFS,FALSE,3.42,-0.01,3.87,2024-06-20T00:00:00,5.93E+106,MFS High Yield Municipal,2024-06-20T00:00:00,XCMUX,Fixed Income - Municipal-Municipal,37.8,87.185,,Monthly,0.06485,0.0135,10,5.0435,,,4.37,,158.622,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.88,-7.68,-1.08,-2.22,-0.42,0.9,,,9.3,739180,13,,94.862,,14.24,8.73,3.23657,-12.06116,0.24,1.65,2.07,2024-06-20T00:00:00,1987-03-19T00:00:00,3/19/1987,543110400,2024-06-18T00:00:00
241,CIF,-8.42,9.52,10.39,0.01459,12.39,14,Morningstar US CEF High Yield,70,MFS,TRUE,1.685,-0.01,1.84,2024-06-20T00:00:00,59318T109,MFS Intermediate High Income,2024-06-20T00:00:00,XCIFX,Fixed Income - Taxable-High Yield,30.57,31.191,,Monthly,0.04888,0.01459,10,6.1076,,,3.95,,49.06,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,0.3,-7.91,3.39,1.2,1.31,1.38,,,14.4,484770,,,94.2552,,4.96,3.43,1.66471,-8.80933,0.35,-0.13,-0.18,2024-06-20T00:00:00,1988-07-21T00:00:00,7/21/1988,585446400,2024-06-18T00:00:00
