,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
191,GLU,-0.045,7.83,8.2,0.09999999999999999,-1.73,8,Morningstar US CEF Sector Equity,54,Gabelli,True,14.64,0.1,15.33,2023-08-09T00:00:00,36242L105,Gabelli Global Utility &amp; Income,2023-08-09,XGLUX,Equity-Sector Equity,40.12,87.385,,Monthly,-0.00615,0.09999999999999999,20.0,,,,1.35,,152.808,True,True,True,False,True,False,,4.68,3.63,0.92,1.9500000000000002,4.18,9.44,,,-4.33,142440,,,,,0.34,0.21,14.599730000000001,-7.85876,0.93,2.32,2.64,2023-08-09T00:00:00,2004-05-25T00:00:00,5/25/2004,1085443200,2023-07-14T00:00:00
192,GRX,-0.17079999999999998,5.07,6.12,0.15,-2.14,8,Morningstar US CEF Sector Equity,54,Gabelli,False,9.81,-0.06,11.83,2023-08-09T00:00:00,36246K103,Gabelli Healthcare &amp; Wellness Trust,2023-08-09,XXGRX,Equity-Sector Equity,28.35,167.682,,Quarterly,-0.08066,0.15,8.0,,,,3.11,,282.21,True,False,False,False,False,False,,4.1,4.73,4.84,5.04,3.44,-0.58,,,-10.8,366350,,,,,0.07,,10.17522,-15.30643,-0.8,0.9,-0.2,2023-08-09T00:00:00,2007-06-19T00:00:00,6/19/2007,1182211200,2023-06-14T00:00:00
193,GGT,0.5428000000000001,21.52,13.95,0.22,0.56,8,Morningstar US CEF Sector Equity,54,Gabelli,False,6.31,0.0,4.09,2023-08-09T00:00:00,36239Q109,Gabelli Multimedia,2023-08-09,XGGTX,Equity-Sector Equity,43.33,173.751,,Quarterly,-0.07173,0.22,7.5,,,,2.1,,198.722,True,True,True,False,False,False,,0.04,10.29,-0.9,5.6,22.32,31.1,,,5.33,581160,,,,,0.35000000000000003,,6.17299,46.28502,0.6,-0.11,0.7000000000000001,2023-08-09T00:00:00,1994-11-15T00:00:00,11/15/1994,784857600,2023-06-14T00:00:00
194,GUT,1.1759,18.81,8.64,0.049999999999999996,-4.35,8,Morningstar US CEF Sector Equity,54,Gabelli,False,6.941,-0.03,3.19,2023-08-09T00:00:00,36240A101,Gabelli Utility Trust,2023-08-09,XGUTX,Equity-Sector Equity,23.43,513.239,,Monthly,0.01327,0.049999999999999996,7.5,,,,1.54,,308.059,True,False,True,False,False,False,,8.12,5.5600000000000005,5.5,12.94,-0.29,-2.81,,,-0.54,1177500,,,,,0.24,0.19,7.15119,102.03702,2.07,1.75,1.96,2023-08-09T00:00:00,1999-07-09T00:00:00,7/9/1999,931478400,2023-07-14T00:00:00
195,GGN,-0.0281,9.21,9.47,0.03,22.4,8,Morningstar US CEF Sector Equity,54,Gabelli,True,3.8,0.06,3.91,2023-08-09T00:00:00,36465A109,GAMCO Global Gold Natural Resources&amp;Inc,2023-08-09,XGGNX,Equity-Sector Equity,12.41,585.802,,Monthly,0.03705,0.03,20.0,6.351,,,1.3900000000000001,,688.17,True,True,True,False,True,False,,7.82,11.61,6.89,6.15,9.23,11.02,,,19.21,5071330,,,,,0.31,0.27,3.61883,-5.22517,1.07,1.9,1.57,2023-08-09T00:00:00,2005-03-29T00:00:00,3/29/2005,1112054400,2023-07-14T00:00:00
196,GNT,-0.1536,5.88,6.95,0.03,20.06,3,Morningstar US CEF Covered Call,54,Gabelli,False,5.18,0.03,6.12,2023-08-09T00:00:00,36465E101,"GAMCO Natural Resources, Gold &amp; Inc Tr",2023-08-09,XGNTX,Equity-Covered-Call Funds,20.9,93.528,,Monthly,0.01472,0.03,20.0,,,,1.87,,139.699,True,True,True,False,False,False,,5.57,5.7,5.42,4.15,9.2,7.61,,,20.02,561230,,,,,0.36,0.29,4.95253,-16.14426,0.54,1.3900000000000001,1.1400000000000001,2023-08-09T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2023-07-14T00:00:00
197,GDL,-0.21710000000000002,4.72,6.02,0.12,5.42,26,Morningstar US CEF US Allocation,54,Gabelli,True,7.97,-0.01,10.18,2023-08-09T00:00:00,361570104,GDL Fund,2023-08-09,XGDLX,Hybrid-U.S. Allocation,34.54,103.051,,Quarterly,-0.00817,0.12,20.0,,,,3.09,,201.072,True,True,False,False,True,False,,3.42,3.92,2.39,2.38,4.67,4.17,,,1.35,217670,,,,,0.29,0.19,7.92763,-21.18839,-0.46,1.46,0.68,2023-08-09T00:00:00,2007-01-25T00:00:00,1/25/2007,1169683200,2023-06-14T00:00:00
198,GAM,-0.1791,1.97,2.4,1.0,16.77,10,Morningstar US CEF US Equity,56,General American Investors Company Inc,False,41.62,-0.27,50.7,2023-08-09T00:00:00,368802104,General American Investors,2023-08-09,XGAMX,Equity-U.S. Equity,13.62,989.534,,Annually,0.01502,1.0,10.0,,,,1.24,,1395.532,True,True,False,False,False,False,,14.21,15.54,9.56,10.36,19.31,17.95,,,14.58,222620,,,,,,,38.30824,-16.86325,-1.33,-0.6900000000000001,-0.88,2023-08-09T00:00:00,1927-02-01T00:00:00,2/1/1927,-1354320000,2022-11-11T00:00:00
199,GUG,-0.12619999999999998,8.81,10.08,0.11875,5.0,25,Morningstar US CEF Global Allocation,57,Guggenheim Investments Asset Management,False,14.13,-0.01,16.17,2023-08-09T00:00:00,40170T106,Guggenheim Active Allocation Fund,2023-08-09,XGUGX,Hybrid-Global Allocation,26.93,466.009,,Monthly,0.42281,0.11875,20.0,5.8309,,,3.45,,729.791,True,True,False,False,False,False,,,,,,9.94,11.89,,,0.96,1049080,,,86.4283,,,,14.10042,-11.91921,-0.44,-0.1,-0.26,2023-08-09T00:00:00,2021-11-23T00:00:00,11/23/2021,1637625600,2023-07-13T00:00:00
200,GOF,0.3006,17.61,13.54,0.18209999999999998,6.63,17,Morningstar US CEF Multi-Sector,57,Guggenheim Investments Asset Management,False,16.14,0.06,12.41,2023-08-09T00:00:00,40167F101,Guggenheim Strategic Opp Fund,2023-08-09,XGOFX,Fixed Income - Taxable-Multi-Sector,18.83,1926.185,,Monthly,0.37067,0.18209999999999998,20.0,5.9303,,,2.88,,1824.538,True,False,True,False,False,False,,6.55,11.45,5.46,6.66,8.66,15.43,,,10.21,4607960,,,88.2002,,,,16.16552,26.7813,1.09,1.52,0.63,2023-08-09T00:00:00,2007-07-26T00:00:00,7/26/2007,1185408000,2023-07-13T00:00:00
201,GBAB,0.0089,9.63,9.54,0.12572999999999998,-4.41,20,Morningstar US CEF Taxable Muni,57,Guggenheim Investments Asset Management,False,15.81,0.05,15.67,2023-08-09T00:00:00,401664107,Guggenheim Tax Muni &amp; Inv Grade Debt Tr,2023-08-09,XGBAX,Fixed Income - Taxable-Taxable Muni,26.08,363.304,,Monthly,0.41186,0.12572999999999998,20.0,5.4853,,,2.63,,487.139,True,False,False,False,False,False,,-4.75,-4.53,0.27,2.25,4.83,7.49,,,-1.9300000000000002,611620,10.51,,93.8573,,5.22,,16.644190000000002,2.27089,-0.55,-1.29,-1.54,2023-08-09T00:00:00,2010-10-26T00:00:00,10/26/2010,1288051200,2023-07-13T00:00:00
202,CUBA,-0.1935,14.0,17.45,0.173625,16.97,10,Morningstar US CEF US Equity,58,Herzfeld,False,3.9801,-0.03,4.96,2023-08-08T00:00:00,42804T106,Herzfeld Caribbean Basin,2023-08-09,XCUBAX,Equity-U.S. Equity,,26.487,,Quarterly,-0.04829,0.173625,5.2,,,,3.47,,33.009,False,True,False,False,False,False,,18.93,23.35,3.77,5.33,22.26,19.96,,,7.14,201660,,,,,,,3.95851,-18.4552,-0.41000000000000003,0.74,-0.03,2023-08-09T00:00:00,1994-05-20T00:00:00,5/20/1994,769392000,2023-05-19T00:00:00
203,PCF,-0.1297,9.69,11.07,0.060399999999999995,5.92,11,Morningstar US CEF Convertibles,59,High Income Securities Fund,False,6.55,0.07,7.48,2023-08-08T00:00:00,42968F108,High Income Securities,2023-08-09,XPCFX,Fixed Income - Taxable-Convertibles,1.06,114.825,,Monthly,0.23869,0.060399999999999995,7.5,5.8105,,10.17,1.03,,131.128,True,False,False,False,False,False,,6.67,5.16,4.32,2.45,10.36,7.02,,,-4.96,681900,,,,,,,6.6577,-10.74918,-0.71,1.22,0.14,2023-08-09T00:00:00,1987-07-09T00:00:00,7/9/1987,552787200,2023-07-19T00:00:00
204,HGLB,-0.2611,8.77,11.87,0.08399999999999999,5.29,25,Morningstar US CEF Global Allocation,80,"NexPoint Asset Management, L.P.",False,8.49,-0.03,11.49,2023-08-09T00:00:00,43010T104,Highland Global Allocation Fund,2023-08-09,XHGLX,Hybrid-Global Allocation,2.9,190.89,,Monthly,0.19641,0.08399999999999999,15.0,8.9343,,,0.73,,266.056,True,False,False,False,False,False,,16.46,27.15,3.59,,2.44,-1.5,,,1.5,628860,,,77.3782,,0.31,,9.32449,-21.55912,-1.8900000000000001,-1.48,-1.42,2023-08-09T00:00:00,1998-01-05T00:00:00,1/5/1998,883958400,2023-07-21T00:00:00
205,HFRO,-0.3882,6.75,11.03,0.077,-6.24,19,Morningstar US CEF Senior Loans,80,"NexPoint Asset Management, L.P.",True,8.38,0.03,13.68,2023-08-08T00:00:00,43010E404,Highland Opportunities and Income Ord,2023-08-09,XHFOX,Fixed Income - Taxable-Senior Loans,13.04,570.857,,Monthly,0.46952,0.077,15.0,9.7632,,,1.32,,1071.656,True,False,False,False,True,False,,9.38,11.17,4.51,-4.0,-1.29,-12.41,,,-18.65,2060480,,,,,,,9.97885,-30.42221,-1.67,-1.35,-1.3599999999999999,2023-08-09T00:00:00,2000-01-13T00:00:00,1/13/2000,947721600,2023-07-21T00:00:00
206,INSI,-0.0989,4.68,5.18,0.19999999999999998,-0.67,15,Morningstar US CEF Investment Grade,61,Insight Investment,False,15.45,0.06,17.09,2023-08-08T00:00:00,45781W109,Insight Select Income Fund,2023-08-09,XCSIX,Fixed Income - Taxable-Investment Grade,0.0,165.522,,Quarterly,0.37663,0.19999999999999998,20.0,5.1298,,,0.86,,183.092,True,False,False,False,False,False,,-2.84,-4.4,1.8399999999999999,2.4,3.96,7.24,,,1.58,168370,,,95.4954,,7.55,6.94,15.62952,-9.48402,-0.42,-0.91,-0.78,2023-08-09T00:00:00,1971-06-07T00:00:00,6/7/1971,45100800,2023-07-12T00:00:00
207,VKI,-0.1336,4.02,4.64,0.0321,-1.82,21,Morningstar US CEF Municipal,62,"Invesco Advisers, Inc",False,8.3,0.06,9.58,2023-08-09T00:00:00,46132E103,Invesco Adv Muni Inc II,2023-08-09,XVKIX,Fixed Income - Municipal-Municipal,40.06,368.57,-0.002,Monthly,0.2031,0.0321,15.0,4.8976,,19.86,2.84,,709.67,True,False,False,False,False,False,,-2.5300000000000002,-3.35,0.8200000000000001,0.56,5.13,1.67,,,-7.13,1052950,,,97.4357,,11.82,8.25,8.57956,-10.64454,-1.28,-0.65,-0.97,2023-08-09T00:00:00,1993-08-27T00:00:00,8/27/1993,746409600,2023-07-14T00:00:00
208,VBF,-0.0558,4.78,5.06,0.0635,-1.49,15,Morningstar US CEF Investment Grade,62,"Invesco Advisers, Inc",False,15.05,0.09,15.94,2023-08-09T00:00:00,46132L107,Invesco Bond,2023-08-09,XVBFX,Fixed Income - Taxable-Investment Grade,,171.804,0.001,Monthly,0.38364,0.0635,20.0,5.1381,,16.33,0.63,,181.964,False,False,False,False,False,False,,-3.69,-5.31,1.83,2.43,2.9,-1.71,,,-3.93,311870,,,94.1018,,,6.6,15.44283,-4.48024,-0.47000000000000003,1.1,-0.52,2023-08-09T00:00:00,1970-10-28T00:00:00,10/28/1970,25920000,2023-07-14T00:00:00
209,VCV,-0.1258,3.66,4.19,0.033499999999999995,-0.73,22,Morningstar US CEF Municipal-CA,62,"Invesco Advisers, Inc",False,9.59,0.01,10.97,2023-08-09T00:00:00,46132H106,Invesco CA Value,2023-08-09,XVCVX,Fixed Income - Municipal-Municipal - CA,40.37,459.27,-0.039,Monthly,0.21903,0.033499999999999995,15.0,4.7156,,21.0,2.92,,881.064,True,False,False,False,False,False,,-2.61,-3.2,1.1,0.78,4.48,6.11,,,-5.02,1238010,6.51,,94.1316,,10.38,7.94,9.66057,-11.93678,-0.35000000000000003,1.05,0.0,2023-08-09T00:00:00,1993-04-30T00:00:00,4/30/1993,736128000,2023-07-14T00:00:00
210,IHIT,-0.0673,5.34,5.72,0.034999999999999996,-5.02,14,Morningstar US CEF High Yield,62,"Invesco Advisers, Inc",False,7.34,0.0,7.87,2023-08-09T00:00:00,46135X108,Invesco High Income 2023 Target Term,2023-08-09,XHITX,Fixed Income - Taxable-High Yield,29.63,177.184,0.030000000000000002,Monthly,0.25292,0.034999999999999996,10.0,4.5567,,4.95,2.54,,269.978,True,False,False,False,False,True,,5.73,3.79,1.11,0.28,-3.55,-4.51,,,-7.29,633600,,,84.1837,,,0.48,7.9821100000000005,-4.2393,-1.55,-1.22,-1.4100000000000001,2023-08-09T00:00:00,2016-11-23T00:00:00,11/23/2016,1479859200,2023-07-14T00:00:00
211,IHTA,-0.1018,5.04,5.61,0.033,-6.84,14,Morningstar US CEF High Yield,62,"Invesco Advisers, Inc",False,7.06,0.03,7.86,2023-08-09T00:00:00,46136K105,Invesco High Income 2024 Target Term,2023-08-09,XHTAX,Fixed Income - Taxable-High Yield,28.11,62.032,,Monthly,0.23023000000000002,0.033,10.0,4.0387,,9.22,2.59,,96.061,True,False,False,False,False,True,,5.14,3.68,1.26,0.42,-3.59,-9.74,,,-12.58,247870,,,81.6548,,,1.38,7.76634,-5.81588,-1.33,-0.8,-1.06,2023-08-09T00:00:00,2017-12-04T00:00:00,12/4/2017,1512345600,2023-07-14T00:00:00
212,VLT,-0.0817,10.05,10.94,0.0964,1.98,14,Morningstar US CEF High Yield,62,"Invesco Advisers, Inc",False,10.57,0.02,11.51,2023-08-09T00:00:00,46131F101,Invesco High Income II,2023-08-09,XVLTX,Fixed Income - Taxable-High Yield,29.0,68.684,-0.029,Monthly,0.34438,0.0964,60.0,5.8067,,7.32,2.63,,105.342,True,True,True,False,False,False,,1.73,4.12,2.23,4.15,5.79,9.54,,,2.85,181490,,,90.655,,,,10.52188,-9.58323,0.73,1.03,0.37,2023-08-09T00:00:00,1989-04-28T00:00:00,4/28/1989,609724800,2023-07-14T00:00:00
213,VMO,-0.1275,4.03,4.6,0.0358,-1.85,21,Morningstar US CEF Municipal,62,"Invesco Advisers, Inc",False,9.33,0.05,10.67,2023-08-08T00:00:00,46132C107,Invesco Muni Opp,2023-08-09,XVMOX,Fixed Income - Municipal-Municipal,39.75,629.222,-0.012,Monthly,0.22489,0.0358,15.0,4.8839,,20.18,2.84,,1194.259,True,False,False,False,False,False,,-2.49,-3.73,0.89,0.73,5.2,-1.12,,,-7.74,1554520,6.23,,97.4244,,12.02,8.36,9.56977,-10.87844,-0.9400000000000001,0.21,-0.47000000000000003,2023-08-09T00:00:00,1992-04-24T00:00:00,4/24/1992,704073600,2023-07-14T00:00:00
214,VKQ,-0.1367,4.06,4.71,0.0364,-1.63,21,Morningstar US CEF Municipal,62,"Invesco Advisers, Inc",False,9.28,-0.01,10.75,2023-08-09T00:00:00,46131J103,Invesco Municipal,2023-08-09,XVKQX,Fixed Income - Municipal-Municipal,38.44,513.514,-0.006,Monthly,0.22876,0.0364,15.0,4.9029,,20.15,2.69,,966.292,True,False,False,False,False,False,,-2.47,-3.71,0.93,0.71,5.14,-0.77,,,-5.59,1412800,6.27,,97.6319,,11.61,8.48,9.59027,-10.91014,-1.45,-1.22,-1.31,2023-08-09T00:00:00,1991-09-27T00:00:00,9/27/1991,685929600,2023-07-14T00:00:00
215,OIA,-0.0177,5.1,5.2,0.0265,-2.22,21,Morningstar US CEF Municipal,62,"Invesco Advisers, Inc",False,6.12,-0.02,6.23,2023-08-09T00:00:00,46132X101,Invesco Municipal Inc Opp I,2023-08-09,XOIAX,Fixed Income - Municipal-Municipal,23.15,291.439,0.019,Monthly,0.15816,0.0265,10.0,5.3386,,22.51,1.62,,386.043,True,False,False,False,False,False,,-0.71,-0.03,1.8,1.29,4.02,5.05,,,0.87,1031260,13.74,,85.1949,,,,6.33889,0.11199,-0.45,0.19,-0.55,2023-08-09T00:00:00,1988-09-19T00:00:00,9/19/1988,590630400,2023-07-14T00:00:00
216,VPV,-0.1557,3.2,3.7800000000000002,0.0305,-2.87,24,Morningstar US CEF Municipal-Single State,62,"Invesco Advisers, Inc",False,9.67,0.02,11.43,2023-08-08T00:00:00,46132K109,Invesco PA Value,2023-08-09,XVPVX,Fixed Income - Municipal-Municipal - Single-State,39.24,230.432,0.126,Monthly,0.20289000000000001,0.0305,15.0,4.8558,,19.16,2.61,,448.302,True,False,False,False,False,False,,-2.2800000000000002,-3.7,1.19,0.78,2.99,3.52,,,-5.99,446950,2.72,,97.3208,,11.04,7.68,9.97998,-13.93919,-0.88,-0.9,-0.76,2023-08-09T00:00:00,1993-04-30T00:00:00,4/30/1993,736128000,2023-07-14T00:00:00
217,IQI,-0.1341,4.13,4.77,0.0372,-1.9500000000000002,21,Morningstar US CEF Municipal,62,"Invesco Advisers, Inc",False,9.36,0.04,10.81,2023-08-09T00:00:00,46133G107,Invesco Quality Municipal Income Trust,2023-08-09,XIQIX,Fixed Income - Municipal-Municipal,34.98,494.992,0.026000000000000002,Monthly,0.23443,0.0372,15.0,4.8618,,19.16,2.5700000000000003,,879.269,True,False,False,False,False,False,,-2.89,-3.96,0.85,0.51,4.94,4.19,,,-7.01,1238870,4.42,,94.7953,,11.14,8.49,9.62544,-11.1863,-1.27,-0.53,-0.97,2023-08-09T00:00:00,1992-09-29T00:00:00,9/29/1992,717724800,2023-07-14T00:00:00
218,VVR,-0.0583,11.36,11.97,0.039,11.2,19,Morningstar US CEF Senior Loans,62,"Invesco Advisers, Inc",False,3.91,0.02,4.12,2023-08-08T00:00:00,46131H107,Invesco Senior Income,2023-08-09,XVVRX,Fixed Income - Taxable-Senior Loans,32.29,598.35,-0.044000000000000004,Monthly,0.21782,0.039,10.0,,,4.11,3.5700000000000003,,931.217,True,True,True,False,False,False,,8.42,13.15,4.14,6.36,8.05,8.32,,,14.47,7667000,,,,,,,3.8062,-7.79831,0.8200000000000001,1.06,0.51,2023-08-09T00:00:00,1998-06-24T00:00:00,6/24/1998,898646400,2023-07-14T00:00:00
219,VGM,-0.13970000000000002,3.93,4.5600000000000005,0.0361,-1.79,21,Morningstar US CEF Municipal,62,"Invesco Advisers, Inc",False,9.5,0.02,11.02,2023-08-08T00:00:00,46131M106,Invesco Tr Inv Gr Muni,2023-08-09,XVGMX,Fixed Income - Municipal-Municipal,38.93,515.204,-0.018000000000000002,Monthly,0.23234000000000002,0.0361,15.0,4.8626000000000005,,20.45,2.77,,978.569,True,False,False,False,False,False,,-2.55,-3.77,0.79,0.34,5.19,0.05,,,-6.8100000000000005,1345230,6.28,,97.6698,,11.74,8.49,9.83649,-11.19844,-1.48,-1.55,-1.26,2023-08-09T00:00:00,1992-01-24T00:00:00,1/24/1992,696211200,2023-07-14T00:00:00
220,VTN,-0.1542,3.38,4.0,0.0331,-0.44,23,Morningstar US CEF Municipal-NY,62,"Invesco Advisers, Inc",False,9.93,-0.01,11.74,2023-08-08T00:00:00,46131T101,Invesco Tr Inv Gr NY,2023-08-09,XVTNX,Fixed Income - Municipal-Municipal - NY,36.7,193.414,0.01,Monthly,0.20962,0.0331,15.0,4.6797,,21.71,2.56,,361.219,True,False,False,False,False,False,,-1.98,-2.34,0.74,0.37,5.3,4.4,,,-2.25,394750,9.24,,96.0134,,10.84,8.16,10.19779,-13.22272,-1.29,-0.8200000000000001,-1.05,2023-08-09T00:00:00,1992-03-27T00:00:00,3/27/1992,701654400,2023-07-14T00:00:00
221,IIM,-0.1255,4.15,4.75,0.0458,-1.5899999999999999,21,Morningstar US CEF Municipal,62,"Invesco Advisers, Inc",False,11.57,0.01,13.23,2023-08-09T00:00:00,46132P108,Invesco Value Muni Income,2023-08-09,XIIMX,Fixed Income - Municipal-Municipal,35.87,544.582,-0.011000000000000001,Monthly,0.28582,0.0458,15.0,4.9041,,18.87,2.5700000000000003,,971.005,True,False,False,False,False,False,,-2.44,-2.59,1.27,1.73,4.75,2.69,,,-9.8,1265360,4.76,,94.9129,,10.9,8.31,12.05726,-9.18126,-1.13,-0.6900000000000001,-0.89,2023-08-09T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2023-07-14T00:00:00
222,JOF,-0.1578,0.53,0.63,0.046099999999999995,15.7,1,Morningstar US CEF Asia Equity,81,Nomura Asset Management Co Ltd,False,7.31,0.07,8.68,2023-08-09T00:00:00,47109U104,Japan Smaller Cap Fund,2023-08-09,XXJOFXX,Equity-Asia Equity,0.0,207.121,,Annually,0.04478,0.046099999999999995,12.0,,,,1.47,,245.938,True,True,True,False,False,False,,2.64,3.02,-1.27,-1.05,11.13,14.97,,,13.7,492300,,,,,,,6.6846,-16.46201,0.48,-0.18,0.43,2023-08-09T00:00:00,1990-03-21T00:00:00,3/21/1990,637977600,2022-12-19T00:00:00
223,HTY,-0.1373,11.87,13.76,0.16,7.2,5,Morningstar US CEF Global Equity,63,John Hancock,False,4.65,0.01,5.39,2023-08-09T00:00:00,41013P749,JH Tax Advantaged Global Shareholder Yld,2023-08-09,XHTYX,Equity-Global Equity,,50.786,0.0,Quarterly,0.13595000000000002,0.16,20.0,,,,1.37,,58.868,False,False,False,False,False,False,,7.42,8.38,2.14,-0.8200000000000001,7.36,3.66,,,3.74,353290,,,,,,,4.91201,-9.84226,-1.25,-0.46,-0.79,2023-08-09T00:00:00,2007-09-26T00:00:00,9/26/2007,1190764800,2023-06-09T00:00:00
224,BTO,0.0493,9.23,8.79,0.65,-9.79,8,Morningstar US CEF Sector Equity,63,John Hancock,True,29.57,-0.66,28.18,2023-08-09T00:00:00,409735206,JHancock Financial Opportunities,2023-08-09,XBTOX,Equity-Sector Equity,18.72,569.612,0.0,Quarterly,0.21867,0.65,20.0,3.6336,,,1.9300000000000002,,667.836,True,False,False,False,True,False,,20.4,21.81,1.1,2.69,-8.85,-2.6,,,-12.97,618280,,,91.8581,,38.99,,32.06282,6.04411,-0.22,-1.85,-1.24,2023-08-09T00:00:00,1994-08-18T00:00:00,8/18/1994,777168000,2023-06-09T00:00:00
225,JHS,-0.0765,3.37,3.65,0.09899999999999999,-4.58,15,Morningstar US CEF Investment Grade,64,John Hancock Investment Management LLC,False,10.86,0.0,11.76,2023-08-09T00:00:00,410123103,JHancock Income Secs,2023-08-09,XJHSX,Fixed Income - Taxable-Investment Grade,40.0,126.482,0.0,Quarterly,0.1943,0.09899999999999999,15.3,4.5293,,,2.08,,228.264,True,False,False,False,False,False,,-5.03,-5.58,0.8200000000000001,1.22,3.01,5.12,,,-4.69,225340,,,93.7064,,7.4,,11.02328,-7.39138,-0.19,1.57,0.54,2023-08-09T00:00:00,1973-02-14T00:00:00,2/14/1973,98496000,2023-06-09T00:00:00
226,JHI,-0.07519999999999999,6.11,6.61,0.2152,1.7000000000000002,15,Morningstar US CEF Investment Grade,63,John Hancock,False,13.03,0.02,14.09,2023-08-09T00:00:00,410142103,JHancock Investors,2023-08-09,XJHIX,Fixed Income - Taxable-Investment Grade,41.36,113.941,0.0,Quarterly,0.41289000000000003,0.2152,21.06,5.616,,,2.35,,210.111,True,True,False,False,False,False,,0.68,1.15,2.9699999999999998,3.24,9.0,6.43,,,-2.08,187760,6.53,,94.3276,,6.17,,12.86461,-7.1818100000000005,-0.15,2.34,0.75,2023-08-09T00:00:00,1971-01-29T00:00:00,1/29/1971,33955200,2023-06-09T00:00:00
227,HPI,0.0416,9.78,9.39,0.1235,-6.72,18,Morningstar US CEF Preferreds,63,John Hancock,False,15.79,0.05,15.16,2023-08-09T00:00:00,41013W108,JHancock Preferred Income,2023-08-09,XHPIX,Fixed Income - Taxable-Preferreds,39.09,417.326,0.0,Monthly,0.5663400000000001,0.1235,25.0,5.7289,,,1.81,,657.775,True,False,True,False,False,False,,1.96,-0.9500000000000001,1.34,1.46,3.71,3.36,,,-7.03,576710,,,93.8781,,91.45,,16.06501,1.66202,1.13,1.8399999999999999,0.87,2023-08-09T00:00:00,2002-08-27T00:00:00,8/27/2002,1030406400,2023-08-10T00:00:00
228,HPF,0.0519,9.85,9.37,0.1235,-6.61,18,Morningstar US CEF Preferreds,63,John Hancock,False,15.82,0.1,15.04,2023-08-09T00:00:00,41013X106,JHancock Preferred Income II,2023-08-09,XHPFX,Fixed Income - Taxable-Preferreds,39.03,339.646,0.0,Monthly,0.56836,0.1235,25.0,5.7893,,,1.82,,529.6,True,False,True,False,False,False,,2.33,3.26,1.52,2.29,3.64,6.96,,,-7.39,405560,,,93.9511,,90.07,,16.04081,2.35666,1.12,1.99,0.74,2023-08-09T00:00:00,2002-11-29T00:00:00,11/29/2002,1038528000,2023-08-10T00:00:00
229,HPS,0.0495,9.76,9.3,0.11,-6.2,18,Morningstar US CEF Preferreds,63,John Hancock,False,14.2,-0.11,13.53,2023-08-09T00:00:00,41021P103,JHancock Preferred Income III,2023-08-09,XHPSX,Fixed Income - Taxable-Preferreds,38.9,452.272,0.0,Monthly,0.50949,0.11,25.0,5.7421,,,1.81,,705.232,True,False,True,False,False,False,,2.47,3.47,1.63,3.16,3.64,5.23,,,-7.63,549560,,,93.9157,,86.67,,14.60327,3.81271,0.47000000000000003,0.72,0.02,2023-08-09T00:00:00,2003-06-18T00:00:00,6/18/2003,1055894400,2023-08-10T00:00:00
230,PDT,-0.067,8.5,9.18,0.08249999999999999,-7.37,18,Morningstar US CEF Preferreds,63,John Hancock,True,10.79,-0.16,11.65,2023-08-08T00:00:00,41013T105,JHancock Premium Dividend Fund,2023-08-09,XPDTX,Fixed Income - Taxable-Preferreds,39.48,530.593,0.0,Monthly,0.26575,0.08249999999999999,12.0,5.4818,,,2.41,,946.583,True,False,False,False,True,False,,6.76,2.64,4.13,1.4,-1.15,-6.46,,,-18.44,1010210,,,93.5206,,76.11,,12.95996,2.7790600000000003,-2.04,-1.94,-2.06,2023-08-09T00:00:00,1989-12-21T00:00:00,12/21/1989,630201600,2023-08-10T00:00:00
231,HTD,-0.0417,7.86,8.2,0.13799999999999998,-7.11,26,Morningstar US CEF US Allocation,64,John Hancock Investment Management LLC,True,20.2,0.01,21.08,2023-08-09T00:00:00,41013V100,JHancock Tax-Advantaged Dividend Inc,2023-08-09,XHTDX,Hybrid-U.S. Allocation,35.93,715.723,0.0,Monthly,0.44429,0.13799999999999998,20.0,5.2958,,,2.04,,1165.803,True,False,False,False,True,False,,7.86,10.09,4.58,5.46,-2.2800000000000002,-4.38,,,-6.67,610550,,,96.5666,,68.76,,22.10916,-2.8081300000000002,-0.62,0.86,-0.43,2023-08-09T00:00:00,2004-02-27T00:00:00,2/27/2004,1077840000,2023-08-10T00:00:00
